run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
v866_C_date_shift_2020-2026_20260620_012138_case3007,191669.66,1.98,35257.17,28.29,53711.97,23.25,23877.98,50.00,175,44.57,completed
