"run_id","net_profit","profit_factor","max_balance_dd","max_balance_dd_pct","max_equity_dd","max_equity_dd_pct","relative_equity_dd","relative_equity_dd_pct","total_trades","win_rate","status"
"v867_near_term_extra_2024_20260630","161514.75","2.70","18960.92","26.02","46775.83","24.02","27664.83","34.49","70","47.14","completed"
