"run_id","module","object_id","version","set_role","period","from","to","status","net_profit","profit_factor","max_equity_dd","max_equity_dd_pct","total_trades","win_rate","report","set_file","config","metrics"
"v866_B_monthly_core_201201_20260620_051710_case0001","monthly_core","B","v8.66","v8.66 robust case0010","201201","2012.01.01","2012.01.31","completed","-1925.03","0.05","2562.83","12.54","4","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201201\v866_B_monthly_core_201201_20260620_051710_case0001\v866_B_monthly_core_201201_20260620_051710_case0001.htm","E:\CODEXMACD\HCSJ\set\v8.66\201201\v866_B_monthly_core_201201_20260620_051710_case0001.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201201\v866_B_monthly_core_201201_20260620_051710_case0001\v866_B_monthly_core_201201_20260620_051710_case0001.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201201\v866_B_monthly_core_201201_20260620_051710_case0001\v866_B_monthly_core_201201_20260620_051710_case0001_metrics.csv"
"v866_C_monthly_core_201201_20260620_051710_case0002","monthly_core","C","v8.66","v8.66 aggressive case0005","201201","2012.01.01","2012.01.31","completed","-2112.76","0.05","2809.18","13.71","4","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201201\v866_C_monthly_core_201201_20260620_051710_case0002\v866_C_monthly_core_201201_20260620_051710_case0002.htm","E:\CODEXMACD\HCSJ\set\v8.66\201201\v866_C_monthly_core_201201_20260620_051710_case0002.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201201\v866_C_monthly_core_201201_20260620_051710_case0002\v866_C_monthly_core_201201_20260620_051710_case0002.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201201\v866_C_monthly_core_201201_20260620_051710_case0002\v866_C_monthly_core_201201_20260620_051710_case0002_metrics.csv"
"v866_B_monthly_core_201202_20260620_051710_case0003","monthly_core","B","v8.66","v8.66 robust case0010","201202","2012.02.01","2012.02.29","completed","-1917.49","0.01","2179.83","10.76","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201202\v866_B_monthly_core_201202_20260620_051710_case0003\v866_B_monthly_core_201202_20260620_051710_case0003.htm","E:\CODEXMACD\HCSJ\set\v8.66\201202\v866_B_monthly_core_201202_20260620_051710_case0003.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201202\v866_B_monthly_core_201202_20260620_051710_case0003\v866_B_monthly_core_201202_20260620_051710_case0003.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201202\v866_B_monthly_core_201202_20260620_051710_case0003\v866_B_monthly_core_201202_20260620_051710_case0003_metrics.csv"
"v866_C_monthly_core_201202_20260620_051710_case0004","monthly_core","C","v8.66","v8.66 aggressive case0005","201202","2012.02.01","2012.02.29","completed","-2103.47","0.01","2391.53","11.79","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201202\v866_C_monthly_core_201202_20260620_051710_case0004\v866_C_monthly_core_201202_20260620_051710_case0004.htm","E:\CODEXMACD\HCSJ\set\v8.66\201202\v866_C_monthly_core_201202_20260620_051710_case0004.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201202\v866_C_monthly_core_201202_20260620_051710_case0004\v866_C_monthly_core_201202_20260620_051710_case0004.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201202\v866_C_monthly_core_201202_20260620_051710_case0004\v866_C_monthly_core_201202_20260620_051710_case0004_metrics.csv"
"v866_B_monthly_core_201203_20260620_051710_case0005","monthly_core","B","v8.66","v8.66 robust case0010","201203","2012.03.01","2012.03.31","completed","1360.82","2.35","2832.33","13.44","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201203\v866_B_monthly_core_201203_20260620_051710_case0005\v866_B_monthly_core_201203_20260620_051710_case0005.htm","E:\CODEXMACD\HCSJ\set\v8.66\201203\v866_B_monthly_core_201203_20260620_051710_case0005.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201203\v866_B_monthly_core_201203_20260620_051710_case0005\v866_B_monthly_core_201203_20260620_051710_case0005.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201203\v866_B_monthly_core_201203_20260620_051710_case0005\v866_B_monthly_core_201203_20260620_051710_case0005_metrics.csv"
"v866_C_monthly_core_201203_20260620_051710_case0006","monthly_core","C","v8.66","v8.66 aggressive case0005","201203","2012.03.01","2012.03.31","completed","1519.03","2.38","3107.88","14.67","3","66.67","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201203\v866_C_monthly_core_201203_20260620_051710_case0006\v866_C_monthly_core_201203_20260620_051710_case0006.htm","E:\CODEXMACD\HCSJ\set\v8.66\201203\v866_C_monthly_core_201203_20260620_051710_case0006.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201203\v866_C_monthly_core_201203_20260620_051710_case0006\v866_C_monthly_core_201203_20260620_051710_case0006.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201203\v866_C_monthly_core_201203_20260620_051710_case0006\v866_C_monthly_core_201203_20260620_051710_case0006_metrics.csv"
"v866_B_monthly_core_201204_20260620_051710_case0007","monthly_core","B","v8.66","v8.66 robust case0010","201204","2012.04.01","2012.04.30","completed","0.00","0.00","0.00","0.00","0","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201204\v866_B_monthly_core_201204_20260620_051710_case0007\v866_B_monthly_core_201204_20260620_051710_case0007.htm","E:\CODEXMACD\HCSJ\set\v8.66\201204\v866_B_monthly_core_201204_20260620_051710_case0007.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201204\v866_B_monthly_core_201204_20260620_051710_case0007\v866_B_monthly_core_201204_20260620_051710_case0007.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201204\v866_B_monthly_core_201204_20260620_051710_case0007\v866_B_monthly_core_201204_20260620_051710_case0007_metrics.csv"
"v866_C_monthly_core_201204_20260620_051710_case0008","monthly_core","C","v8.66","v8.66 aggressive case0005","201204","2012.04.01","2012.04.30","completed","0.00","0.00","0.00","0.00","0","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201204\v866_C_monthly_core_201204_20260620_051710_case0008\v866_C_monthly_core_201204_20260620_051710_case0008.htm","E:\CODEXMACD\HCSJ\set\v8.66\201204\v866_C_monthly_core_201204_20260620_051710_case0008.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201204\v866_C_monthly_core_201204_20260620_051710_case0008\v866_C_monthly_core_201204_20260620_051710_case0008.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201204\v866_C_monthly_core_201204_20260620_051710_case0008\v866_C_monthly_core_201204_20260620_051710_case0008_metrics.csv"
"v866_B_monthly_core_201205_20260620_051710_case0009","monthly_core","B","v8.66","v8.66 robust case0010","201205","2012.05.01","2012.05.31","completed","5295.15","4.98","4506.02","15.12","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201205\v866_B_monthly_core_201205_20260620_051710_case0009\v866_B_monthly_core_201205_20260620_051710_case0009.htm","E:\CODEXMACD\HCSJ\set\v8.66\201205\v866_B_monthly_core_201205_20260620_051710_case0009.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201205\v866_B_monthly_core_201205_20260620_051710_case0009\v866_B_monthly_core_201205_20260620_051710_case0009.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201205\v866_B_monthly_core_201205_20260620_051710_case0009\v866_B_monthly_core_201205_20260620_051710_case0009_metrics.csv"
"v866_C_monthly_core_201205_20260620_051710_case0010","monthly_core","C","v8.66","v8.66 aggressive case0005","201205","2012.05.01","2012.05.31","completed","5801.70","4.87","4999.59","16.23","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201205\v866_C_monthly_core_201205_20260620_051710_case0010\v866_C_monthly_core_201205_20260620_051710_case0010.htm","E:\CODEXMACD\HCSJ\set\v8.66\201205\v866_C_monthly_core_201205_20260620_051710_case0010.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201205\v866_C_monthly_core_201205_20260620_051710_case0010\v866_C_monthly_core_201205_20260620_051710_case0010.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201205\v866_C_monthly_core_201205_20260620_051710_case0010\v866_C_monthly_core_201205_20260620_051710_case0010_metrics.csv"
"v866_B_monthly_core_201206_20260620_051710_case0011","monthly_core","B","v8.66","v8.66 robust case0010","201206","2012.06.01","2012.06.30","completed","-1983.60","0.00","2592.20","12.69","3","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201206\v866_B_monthly_core_201206_20260620_051710_case0011\v866_B_monthly_core_201206_20260620_051710_case0011.htm","E:\CODEXMACD\HCSJ\set\v8.66\201206\v866_B_monthly_core_201206_20260620_051710_case0011.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201206\v866_B_monthly_core_201206_20260620_051710_case0011\v866_B_monthly_core_201206_20260620_051710_case0011.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201206\v866_B_monthly_core_201206_20260620_051710_case0011\v866_B_monthly_core_201206_20260620_051710_case0011_metrics.csv"
"v866_C_monthly_core_201206_20260620_051710_case0012","monthly_core","C","v8.66","v8.66 aggressive case0005","201206","2012.06.01","2012.06.30","completed","-2198.21","0.00","2868.31","14.01","3","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201206\v866_C_monthly_core_201206_20260620_051710_case0012\v866_C_monthly_core_201206_20260620_051710_case0012.htm","E:\CODEXMACD\HCSJ\set\v8.66\201206\v866_C_monthly_core_201206_20260620_051710_case0012.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201206\v866_C_monthly_core_201206_20260620_051710_case0012\v866_C_monthly_core_201206_20260620_051710_case0012.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201206\v866_C_monthly_core_201206_20260620_051710_case0012\v866_C_monthly_core_201206_20260620_051710_case0012_metrics.csv"
"v866_B_monthly_core_201207_20260620_051710_case0013","monthly_core","B","v8.66","v8.66 robust case0010","201207","2012.07.01","2012.07.31","completed","-1958.15","0.00","2323.36","11.41","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201207\v866_B_monthly_core_201207_20260620_051710_case0013\v866_B_monthly_core_201207_20260620_051710_case0013.htm","E:\CODEXMACD\HCSJ\set\v8.66\201207\v866_B_monthly_core_201207_20260620_051710_case0013.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201207\v866_B_monthly_core_201207_20260620_051710_case0013\v866_B_monthly_core_201207_20260620_051710_case0013.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201207\v866_B_monthly_core_201207_20260620_051710_case0013\v866_B_monthly_core_201207_20260620_051710_case0013_metrics.csv"
"v866_C_monthly_core_201207_20260620_051710_case0014","monthly_core","C","v8.66","v8.66 aggressive case0005","201207","2012.07.01","2012.07.31","completed","-2150.88","0.00","2525.40","12.39","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201207\v866_C_monthly_core_201207_20260620_051710_case0014\v866_C_monthly_core_201207_20260620_051710_case0014.htm","E:\CODEXMACD\HCSJ\set\v8.66\201207\v866_C_monthly_core_201207_20260620_051710_case0014.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201207\v866_C_monthly_core_201207_20260620_051710_case0014\v866_C_monthly_core_201207_20260620_051710_case0014.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201207\v866_C_monthly_core_201207_20260620_051710_case0014\v866_C_monthly_core_201207_20260620_051710_case0014_metrics.csv"
"v866_B_monthly_core_201208_20260620_051710_case0015","monthly_core","B","v8.66","v8.66 robust case0010","201208","2012.08.01","2012.08.31","completed","-1868.07","0.05","2205.08","10.84","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201208\v866_B_monthly_core_201208_20260620_051710_case0015\v866_B_monthly_core_201208_20260620_051710_case0015.htm","E:\CODEXMACD\HCSJ\set\v8.66\201208\v866_B_monthly_core_201208_20260620_051710_case0015.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201208\v866_B_monthly_core_201208_20260620_051710_case0015\v866_B_monthly_core_201208_20260620_051710_case0015.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201208\v866_B_monthly_core_201208_20260620_051710_case0015\v866_B_monthly_core_201208_20260620_051710_case0015_metrics.csv"
"v866_C_monthly_core_201208_20260620_051710_case0016","monthly_core","C","v8.66","v8.66 aggressive case0005","201208","2012.08.01","2012.08.31","completed","-2044.99","0.05","2416.42","11.86","3","33.33","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201208\v866_C_monthly_core_201208_20260620_051710_case0016\v866_C_monthly_core_201208_20260620_051710_case0016.htm","E:\CODEXMACD\HCSJ\set\v8.66\201208\v866_C_monthly_core_201208_20260620_051710_case0016.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201208\v866_C_monthly_core_201208_20260620_051710_case0016\v866_C_monthly_core_201208_20260620_051710_case0016.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201208\v866_C_monthly_core_201208_20260620_051710_case0016\v866_C_monthly_core_201208_20260620_051710_case0016_metrics.csv"
"v866_B_monthly_core_201209_20260620_051710_case0017","monthly_core","B","v8.66","v8.66 robust case0010","201209","2012.09.01","2012.09.30","completed","-3196.16","0.00","3880.09","18.99","4","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201209\v866_B_monthly_core_201209_20260620_051710_case0017\v866_B_monthly_core_201209_20260620_051710_case0017.htm","E:\CODEXMACD\HCSJ\set\v8.66\201209\v866_B_monthly_core_201209_20260620_051710_case0017.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201209\v866_B_monthly_core_201209_20260620_051710_case0017\v866_B_monthly_core_201209_20260620_051710_case0017.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201209\v866_B_monthly_core_201209_20260620_051710_case0017\v866_B_monthly_core_201209_20260620_051710_case0017_metrics.csv"
"v866_C_monthly_core_201209_20260620_051710_case0018","monthly_core","C","v8.66","v8.66 aggressive case0005","201209","2012.09.01","2012.09.30","completed","-3495.51","0.00","4241.89","20.72","4","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201209\v866_C_monthly_core_201209_20260620_051710_case0018\v866_C_monthly_core_201209_20260620_051710_case0018.htm","E:\CODEXMACD\HCSJ\set\v8.66\201209\v866_C_monthly_core_201209_20260620_051710_case0018.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201209\v866_C_monthly_core_201209_20260620_051710_case0018\v866_C_monthly_core_201209_20260620_051710_case0018.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201209\v866_C_monthly_core_201209_20260620_051710_case0018\v866_C_monthly_core_201209_20260620_051710_case0018_metrics.csv"
"v866_B_monthly_core_201210_20260620_051710_case0019","monthly_core","B","v8.66","v8.66 robust case0010","201210","2012.10.01","2012.10.31","completed","1697.34","2.71","2216.59","9.27","4","75.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201210\v866_B_monthly_core_201210_20260620_051710_case0019\v866_B_monthly_core_201210_20260620_051710_case0019.htm","E:\CODEXMACD\HCSJ\set\v8.66\201210\v866_B_monthly_core_201210_20260620_051710_case0019.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201210\v866_B_monthly_core_201210_20260620_051710_case0019\v866_B_monthly_core_201210_20260620_051710_case0019.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201210\v866_B_monthly_core_201210_20260620_051710_case0019\v866_B_monthly_core_201210_20260620_051710_case0019_metrics.csv"
"v866_C_monthly_core_201210_20260620_051710_case0020","monthly_core","C","v8.66","v8.66 aggressive case0005","201210","2012.10.01","2012.10.31","completed","1843.34","2.69","2421.83","9.98","4","75.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201210\v866_C_monthly_core_201210_20260620_051710_case0020\v866_C_monthly_core_201210_20260620_051710_case0020.htm","E:\CODEXMACD\HCSJ\set\v8.66\201210\v866_C_monthly_core_201210_20260620_051710_case0020.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201210\v866_C_monthly_core_201210_20260620_051710_case0020\v866_C_monthly_core_201210_20260620_051710_case0020.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201210\v866_C_monthly_core_201210_20260620_051710_case0020\v866_C_monthly_core_201210_20260620_051710_case0020_metrics.csv"
"v866_B_monthly_core_201211_20260620_051710_case0021","monthly_core","B","v8.66","v8.66 robust case0010","201211","2012.11.01","2012.11.30","completed","1631.70","2.62","6810.44","26.87","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201211\v866_B_monthly_core_201211_20260620_051710_case0021\v866_B_monthly_core_201211_20260620_051710_case0021.htm","E:\CODEXMACD\HCSJ\set\v8.66\201211\v866_B_monthly_core_201211_20260620_051710_case0021.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201211\v866_B_monthly_core_201211_20260620_051710_case0021\v866_B_monthly_core_201211_20260620_051710_case0021.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201211\v866_B_monthly_core_201211_20260620_051710_case0021\v866_B_monthly_core_201211_20260620_051710_case0021_metrics.csv"
"v866_C_monthly_core_201211_20260620_051710_case0022","monthly_core","C","v8.66","v8.66 aggressive case0005","201211","2012.11.01","2012.11.30","completed","1746.68","2.57","7528.02","29.04","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201211\v866_C_monthly_core_201211_20260620_051710_case0022\v866_C_monthly_core_201211_20260620_051710_case0022.htm","E:\CODEXMACD\HCSJ\set\v8.66\201211\v866_C_monthly_core_201211_20260620_051710_case0022.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201211\v866_C_monthly_core_201211_20260620_051710_case0022\v866_C_monthly_core_201211_20260620_051710_case0022.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201211\v866_C_monthly_core_201211_20260620_051710_case0022\v866_C_monthly_core_201211_20260620_051710_case0022_metrics.csv"
"v866_B_monthly_core_201212_20260620_051710_case0023","monthly_core","B","v8.66","v8.66 robust case0010","201212","2012.12.01","2012.12.31","completed","3249.32","0.00","2917.81","11.15","1","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201212\v866_B_monthly_core_201212_20260620_051710_case0023\v866_B_monthly_core_201212_20260620_051710_case0023.htm","E:\CODEXMACD\HCSJ\set\v8.66\201212\v866_B_monthly_core_201212_20260620_051710_case0023.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201212\v866_B_monthly_core_201212_20260620_051710_case0023\v866_B_monthly_core_201212_20260620_051710_case0023.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201212\v866_B_monthly_core_201212_20260620_051710_case0023\v866_B_monthly_core_201212_20260620_051710_case0023_metrics.csv"
"v866_C_monthly_core_201212_20260620_051710_case0024","monthly_core","C","v8.66","v8.66 aggressive case0005","201212","2012.12.01","2012.12.31","completed","3567.88","0.00","3203.87","11.97","1","100.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201212\v866_C_monthly_core_201212_20260620_051710_case0024\v866_C_monthly_core_201212_20260620_051710_case0024.htm","E:\CODEXMACD\HCSJ\set\v8.66\201212\v866_C_monthly_core_201212_20260620_051710_case0024.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201212\v866_C_monthly_core_201212_20260620_051710_case0024\v866_C_monthly_core_201212_20260620_051710_case0024.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201212\v866_C_monthly_core_201212_20260620_051710_case0024\v866_C_monthly_core_201212_20260620_051710_case0024_metrics.csv"
"v866_B_monthly_core_201301_20260620_051710_case0025","monthly_core","B","v8.66","v8.66 robust case0010","201301","2013.01.01","2013.01.31","completed","-1177.65","0.00","4376.09","19.13","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201301\v866_B_monthly_core_201301_20260620_051710_case0025\v866_B_monthly_core_201301_20260620_051710_case0025.htm","E:\CODEXMACD\HCSJ\set\v8.66\201301\v866_B_monthly_core_201301_20260620_051710_case0025.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201301\v866_B_monthly_core_201301_20260620_051710_case0025\v866_B_monthly_core_201301_20260620_051710_case0025.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201301\v866_B_monthly_core_201301_20260620_051710_case0025\v866_B_monthly_core_201301_20260620_051710_case0025_metrics.csv"
"v866_C_monthly_core_201301_20260620_051710_case0026","monthly_core","C","v8.66","v8.66 aggressive case0005","201301","2013.01.01","2013.01.31","completed","-1298.58","0.00","4826.54","20.83","2","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201301\v866_C_monthly_core_201301_20260620_051710_case0026\v866_C_monthly_core_201301_20260620_051710_case0026.htm","E:\CODEXMACD\HCSJ\set\v8.66\201301\v866_C_monthly_core_201301_20260620_051710_case0026.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201301\v866_C_monthly_core_201301_20260620_051710_case0026\v866_C_monthly_core_201301_20260620_051710_case0026.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201301\v866_C_monthly_core_201301_20260620_051710_case0026\v866_C_monthly_core_201301_20260620_051710_case0026_metrics.csv"
"v866_B_monthly_core_201302_20260620_051710_case0027","monthly_core","B","v8.66","v8.66 robust case0010","201302","2013.02.01","2013.02.28","completed","4101.28","5.02","1970.10","7.56","4","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201302\v866_B_monthly_core_201302_20260620_051710_case0027\v866_B_monthly_core_201302_20260620_051710_case0027.htm","E:\CODEXMACD\HCSJ\set\v8.66\201302\v866_B_monthly_core_201302_20260620_051710_case0027.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201302\v866_B_monthly_core_201302_20260620_051710_case0027\v866_B_monthly_core_201302_20260620_051710_case0027.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201302\v866_B_monthly_core_201302_20260620_051710_case0027\v866_B_monthly_core_201302_20260620_051710_case0027_metrics.csv"
"v866_C_monthly_core_201302_20260620_051710_case0028","monthly_core","C","v8.66","v8.66 aggressive case0005","201302","2013.02.01","2013.02.28","completed","4461.79","5.00","2145.22","8.06","4","25.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201302\v866_C_monthly_core_201302_20260620_051710_case0028\v866_C_monthly_core_201302_20260620_051710_case0028.htm","E:\CODEXMACD\HCSJ\set\v8.66\201302\v866_C_monthly_core_201302_20260620_051710_case0028.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201302\v866_C_monthly_core_201302_20260620_051710_case0028\v866_C_monthly_core_201302_20260620_051710_case0028.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201302\v866_C_monthly_core_201302_20260620_051710_case0028\v866_C_monthly_core_201302_20260620_051710_case0028_metrics.csv"
"v866_B_monthly_core_201303_20260620_051710_case0029","monthly_core","B","v8.66","v8.66 robust case0010","201303","2013.03.01","2013.03.31","completed","-999.00","0.00","1392.30","6.83","1","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201303\v866_B_monthly_core_201303_20260620_051710_case0029\v866_B_monthly_core_201303_20260620_051710_case0029.htm","E:\CODEXMACD\HCSJ\set\v8.66\201303\v866_B_monthly_core_201303_20260620_051710_case0029.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201303\v866_B_monthly_core_201303_20260620_051710_case0029\v866_B_monthly_core_201303_20260620_051710_case0029.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201303\v866_B_monthly_core_201303_20260620_051710_case0029\v866_B_monthly_core_201303_20260620_051710_case0029_metrics.csv"
"v866_C_monthly_core_201303_20260620_051710_case0030","monthly_core","C","v8.66","v8.66 aggressive case0005","201303","2013.03.01","2013.03.31","completed","-1098.90","0.00","1531.53","7.50","1","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201303\v866_C_monthly_core_201303_20260620_051710_case0030\v866_C_monthly_core_201303_20260620_051710_case0030.htm","E:\CODEXMACD\HCSJ\set\v8.66\201303\v866_C_monthly_core_201303_20260620_051710_case0030.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201303\v866_C_monthly_core_201303_20260620_051710_case0030\v866_C_monthly_core_201303_20260620_051710_case0030.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201303\v866_C_monthly_core_201303_20260620_051710_case0030\v866_C_monthly_core_201303_20260620_051710_case0030_metrics.csv"
"v866_B_monthly_core_201304_20260620_051710_case0031","monthly_core","B","v8.66","v8.66 robust case0010","201304","2013.04.01","2013.04.30","completed","19779.39","20.84","10543.20","20.95","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201304\v866_B_monthly_core_201304_20260620_051710_case0031\v866_B_monthly_core_201304_20260620_051710_case0031.htm","E:\CODEXMACD\HCSJ\set\v8.66\201304\v866_B_monthly_core_201304_20260620_051710_case0031.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201304\v866_B_monthly_core_201304_20260620_051710_case0031\v866_B_monthly_core_201304_20260620_051710_case0031.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201304\v866_B_monthly_core_201304_20260620_051710_case0031\v866_B_monthly_core_201304_20260620_051710_case0031_metrics.csv"
"v866_C_monthly_core_201304_20260620_051710_case0032","monthly_core","C","v8.66","v8.66 aggressive case0005","201304","2013.04.01","2013.04.30","completed","21756.71","20.83","11597.52","21.74","2","50.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201304\v866_C_monthly_core_201304_20260620_051710_case0032\v866_C_monthly_core_201304_20260620_051710_case0032.htm","E:\CODEXMACD\HCSJ\set\v8.66\201304\v866_C_monthly_core_201304_20260620_051710_case0032.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201304\v866_C_monthly_core_201304_20260620_051710_case0032\v866_C_monthly_core_201304_20260620_051710_case0032.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201304\v866_C_monthly_core_201304_20260620_051710_case0032\v866_C_monthly_core_201304_20260620_051710_case0032_metrics.csv"
"v866_B_monthly_core_201305_20260620_051710_case0033","monthly_core","B","v8.66","v8.66 robust case0010","201305","2013.05.01","2013.05.31","completed","-2307.48","0.00","3108.80","14.95","3","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201305\v866_B_monthly_core_201305_20260620_051710_case0033\v866_B_monthly_core_201305_20260620_051710_case0033.htm","E:\CODEXMACD\HCSJ\set\v8.66\201305\v866_B_monthly_core_201305_20260620_051710_case0033.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201305\v866_B_monthly_core_201305_20260620_051710_case0033\v866_B_monthly_core_201305_20260620_051710_case0033.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201305\v866_B_monthly_core_201305_20260620_051710_case0033\v866_B_monthly_core_201305_20260620_051710_case0033_metrics.csv"
"v866_C_monthly_core_201305_20260620_051710_case0034","monthly_core","C","v8.66","v8.66 aggressive case0005","201305","2013.05.01","2013.05.31","completed","-2546.69","0.00","3444.00","16.48","3","0.00","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201305\v866_C_monthly_core_201305_20260620_051710_case0034\v866_C_monthly_core_201305_20260620_051710_case0034.htm","E:\CODEXMACD\HCSJ\set\v8.66\201305\v866_C_monthly_core_201305_20260620_051710_case0034.set","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201305\v866_C_monthly_core_201305_20260620_051710_case0034\v866_C_monthly_core_201305_20260620_051710_case0034.ini","E:\CODEXMACD\HCSJ\backtest_archive\v8.66\201305\v866_C_monthly_core_201305_20260620_051710_case0034\v866_C_monthly_core_201305_20260620_051710_case0034_metrics.csv"
