run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v86_A_monthly_full_202301_20260620_033821_case0265",1742.98,135.49,12.96,0.06,2250.91,9.50,2250.91,9.50,2,50.00,completed
