run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
v866_B_date_shift_2020-2026_20260620_012138_case2004,449577.22,2.09,59844.56,26.07,148921.33,24.08,44953.78,47.04,198,46.46,completed
