run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v866_B_monthly_core_202202_20260620_021506_case0243",3544.62,4.55,997.34,4.99,3184.50,11.91,3184.50,11.91,2,50.00,completed
