run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v866_D_monthly_full_201705_20260620_033821_case0130",-2660.78,0.08,2902.34,14.51,2977.72,14.87,2977.72,14.87,5,20.00,completed
