run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v866_2015-2019_risksearch_round01_case0002",12584.96,1.12,15810.77,33.77,20124.19,39.43,15402.87,50.91,155,37.42,completed
