run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v86_2012-2014_commonsearch_round01_case0002",21761.72,1.37,15655.58,27.85,19895.09,32.99,12034.30,45.20,95,35.79,completed
