run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
v866_C_date_shift_2020-2026_20260620_012138_case3002,376971.00,2.25,41661.42,28.29,109628.17,25.65,28135.89,49.95,198,45.96,completed
