run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,buy_trades,sell_trades,max_consecutive_winning_trades,max_consecutive_losing_trades,max_consecutive_winning_count,max_consecutive_losing_count,status
"v866_C_quarterly_2015Q3_20260620_051710_case0059",658.83,1.23,2320.07,10.81,3998.23,17.95,3998.23,17.95,7,57.14,2,5,1508.26,-2291.95,1,2,completed
