run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v866_D_quarterly_2016Q3_20260620_021506_case0076",-2874.78,0.23,3407.99,16.60,3732.78,17.92,3732.78,17.92,9,33.33,completed
