run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v866_2012-2014_stress_round01_case1002",25303.17,1.33,21879.54,33.36,27975.15,39.14,14636.53,52.17,95,35.79,completed
