run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v866_2015_yearly_round01_case0010",-4755.31,0.63,9124.28,42.40,10742.61,46.65,10742.61,46.65,31,38.71,completed
