run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v866_2015-2019_structuresearch_round01_case0008",13326.33,1.12,16276.89,34.05,20683.21,39.70,15708.75,51.45,155,37.42,completed
