run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v866_2020-2025_control_robust_case0010",355945.87,2.02,59844.56,26.07,87369.64,34.57,44953.78,47.04,189,46.03,completed
