run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v866_WF866_walkforward_forward_2020-2026_20260620_012138_case4104",372600.76,2.23,39845.65,22.77,91007.06,21.70,34998.31,42.99,203,46.80,completed
