run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v866_2020-2026_control_conservative_case0401",371235.57,2.23,39640.90,22.74,90894.02,21.73,34724.45,42.81,203,46.80,completed
