run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v866_2015-2019_fixed_round01_case0001",13113.95,1.12,16137.61,33.98,20517.21,39.63,15652.55,51.34,155,37.42,completed
