run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v866_2012-2014_fixed_round01_case0001",25345.33,1.33,22110.62,33.58,28292.64,39.39,14683.63,52.39,95,35.79,completed
