run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v86_WF86_walkforward_reverse_2012-2019_20260620_012138_case4011",138458.26,1.21,79958.27,35.29,101702.97,41.05,80880.10,62.64,255,36.47,completed
