run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v866_2015-2019_risksearch_round01_case0006",12903.92,1.12,15862.89,33.70,20126.21,39.28,15390.41,50.84,155,37.42,completed
