run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,buy_trades,sell_trades,max_consecutive_winning_trades,max_consecutive_losing_trades,max_consecutive_winning_count,max_consecutive_losing_count,status
"v866_C_quarterly_2023Q4_20260620_051710_case0191",1640.95,1.38,3044.42,15.22,12464.56,36.85,12464.56,36.85,10,50.00,8,2,5632.67,-1602.35,3,2,completed
