run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,status
"v86_2020-2025_control_aggressive_case0005",269550.48,1.74,51515.88,31.96,70642.79,39.89,42354.13,49.94,207,43.48,completed
