run_id,net_profit,profit_factor,max_balance_dd,max_balance_dd_pct,max_equity_dd,max_equity_dd_pct,relative_equity_dd,relative_equity_dd_pct,total_trades,win_rate,buy_trades,sell_trades,max_consecutive_winning_trades,max_consecutive_losing_trades,max_consecutive_winning_count,max_consecutive_losing_count,status
"v866_B_quarterly_2017Q4_20260620_051710_case0094",3277.44,1.64,4133.60,19.80,6304.00,28.05,6304.00,28.05,11,36.36,3,8,6532.76,-4133.60,2,5,completed
